Date,SPY,QQQ,TLT,GLD,USO
9/20/2017,250.06,145.35,125.91,123.62,81.92
9/19/2017,249.97,145.8,125.82,124.62,80.88
9/18/2017,249.72,145.55,126.13,124.36,81.36
9/15/2017,249.19,146.06,126.86,125.53,81.6
9/14/2017,250.09,145.56,126.81,126.16,81.04
9/13/2017,250.17,146.42,126.29,125.61,80.56
9/12/2017,250.05,146.22,126.79,126.56,78.96
9/11/2017,249.21,145.87,127.46,126.19,78.56
9/8/2017,246.58,144.21,129,127.97,77.84
9/7/2017,246.87,145.47,129.28,128.13,80.24
9/6/2017,246.9,145.13,127.97,126.81,80.32
9/5/2017,246.06,144.69,128.76,127.46,79.36
9/1/2017,247.84,146,126.75,126.06,77.36
8/31/2017,247.49,146.2,127.99,125.82,77.04
8/30/2017,246.01,144.65,127.61,124.36,75.04
8/29/2017,244.85,142.97,127.65,124.42,75.68
8/28/2017,244.57,142.41,127.24,124.69,76.24
8/25/2017,244.56,141.97,127.32,122.74,78
8/24/2017,243.99,142.27,126.83,122.29,77.68
8/23/2017,244.56,142.69,127.3,122.67,79.04
8/22/2017,245.44,143.2,126.44,122.21,78.16
8/21/2017,242.9,141.05,126.93,122.76,77.68
8/18/2017,242.71,141.23,126.62,122.3,79.76
8/17/2017,243.09,141.33,126.65,122.49,76.96
8/16/2017,246.94,144.28,125.71,121.87,76.56
8/15/2017,246.51,144.03,125.25,120.98,78
8/14/2017,246.54,143.93,125.78,121.92,77.76
8/11/2017,244.12,142.1,126.43,122.79,79.92
8/10/2017,243.76,141.03,126.37,122.21,79.28
8/9/2017,247.25,144.12,125.3,121.31,81.2
8/8/2017,247.26,144.31,124.62,119.86,80.48
8/7/2017,247.87,144.56,125.07,119.51,80.8
8/4/2017,247.41,143.65,124.93,119.65,81.04
8/3/2017,246.96,143.39,126,120.59,80.16
8/2/2017,247.44,143.95,124.71,120.4,81.12
8/1/2017,247.32,143.56,124.64,120.65,80.72
7/31/2017,246.77,143.23,124.04,120.75,82.24
7/28/2017,246.91,143.84,123.89,120.69,81.36
7/27/2017,247.2,143.96,123.16,119.79,80.48
7/26/2017,247.43,144.87,123.77,119.88,79.68
7/25/2017,247.42,144.4,123.57,118.92,78.48
7/24/2017,246.82,144.77,125.2,119.31,76
7/21/2017,246.88,144.11,125.69,119.26,74.72
7/20/2017,247.1,144.17,125.16,118.24,76.88
7/19/2017,246.99,143.98,124.8,118.08,77.52
7/18/2017,245.66,143.14,124.75,118.11,76.32
7/17/2017,245.53,142.19,123.67,117.29,75.6
7/14/2017,245.56,142.12,123.33,116.77,76.72
7/13/2017,244.42,141.01,123.18,115.82,75.76
7/12/2017,244.01,140.7,123.96,116.03,74.64
7/11/2017,242.19,139.05,123.11,115.62,74.16
7/10/2017,242.37,138.66,122.9,115.47,73.04
7/7/2017,242.11,137.76,122.72,115.28,72.8
7/6/2017,240.55,136.29,123.46,116.47,74.48
7/5/2017,242.77,137.53,124.49,116.52,74
7/3/2017,242.21,136.19,124.46,116.09,76.96
6/30/2017,241.8,137.64,125.12,118.02,76
6/29/2017,241.35,137.59,125.41,118.32,73.68
6/28/2017,243.49,140.02,126.47,118.9,73.6
6/27/2017,241.33,138.03,126.89,118.81,72.8
6/26/2017,243.29,140.58,128.26,118.36,71.44
6/23/2017,243.13,141.24,127.78,119.43,70.88
6/22/2017,242.84,140.7,127.84,118.92,70.24
6/21/2017,242.95,140.74,127.56,118.52,69.68
6/20/2017,243.01,139.36,127.3,118.18,71.6
6/19/2017,244.66,140.46,126.17,118.43,72.96
6/16/2017,242.64,138.15,126.35,119.34,73.92
6/15/2017,243.77,139.13,126.1,119.32,73.44
6/14/2017,244.24,139.75,126.3,119.82,73.84
6/13/2017,244.55,140.36,124.38,120.48,76.8
6/12/2017,243.36,139.23,124.36,120.36,76.16
6/9/2017,243.41,139.98,124.4,120.54,75.92
6/8/2017,243.78,143.57,124.59,121.65,75.44
6/7/2017,243.66,143.42,124.92,122.45,75.68
6/6/2017,243.21,142.86,125.52,123.1,79.76
6/5/2017,243.99,143.43,124.84,121.73,78.4
6/2/2017,244.17,143.46,125.62,121.61,78.88
6/1/2017,243.36,141.84,124.15,120.72,79.28
5/31/2017,241.44,141.29,124.4,120.62,79.68
5/30/2017,241.5,141.34,124.09,120.14,81.92
5/26/2017,241.71,141.22,123.48,120.54,82.24
5/25/2017,241.76,140.97,123.27,119.48,80.32
5/24/2017,240.61,139.78,123.23,119.61,84.8
5/23/2017,240.05,139.14,122.54,119.14,85.12
5/22/2017,239.52,139,123.37,119.9,84.32
5/19/2017,238.31,137.84,123.71,119.4,83.84
5/18/2017,236.77,137.26,123.42,118.81,82.08
5/17/2017,235.82,136.07,123.28,119.79,81.52
5/16/2017,240.08,139.62,121.51,117.65,80.88
5/15/2017,240.3,139.04,121.06,117.14,81.36
5/12/2017,238.98,138.6,121.39,116.83,79.6
5/11/2017,239.38,138.29,120.48,116.5,79.52
5/10/2017,239.87,138.4,120.48,116.04,78.88
5/9/2017,239.44,138.32,120.62,116.05,76.56
5/8/2017,239.66,137.84,120.63,116.75,77.36
5/5/2017,239.7,137.54,121.29,117.01,77.28
5/4/2017,238.76,137.04,121.18,116.79,75.68
5/3/2017,238.48,136.99,121.78,117.98,79.44
5/2/2017,238.77,137.43,121.7,119.65,79.36
5/1/2017,238.68,137.2,121.08,119.67,81.2
4/28/2017,238.08,135.99,122.35,120.77,81.92
4/27/2017,238.6,135.75,122.08,120.39,81.92
4/26/2017,238.4,134.94,122.12,120.84,82.08
4/25/2017,238.55,135.13,121.45,120.25,82.88
4/24/2017,237.17,134.16,122.93,121.48,82
4/21/2017,234.59,132.56,123.54,122.31,82.56
4/20/2017,235.34,132.59,123.54,121.96,84.32
4/19/2017,233.44,131.49,124.02,121.73,84.96
4/18/2017,233.87,131.28,124.7,122.82,88.32
4/17/2017,234.57,131.48,123.09,122.24,88.48
4/13/2017,232.51,130.4,123.47,122.6,89.04
4/12/2017,234.03,130.92,123.09,122.02,88.88
4/11/2017,235.06,131.45,122.42,121.19,89.36
4/10/2017,235.34,132.02,121.27,119.46,89.12
4/7/2017,235.2,131.97,120.71,119.46,87.68
4/6/2017,235.44,132.04,121.2,119.18,86.88
4/5/2017,234.78,131.97,121.38,119.62,85.44
4/4/2017,235.48,132.51,121.01,119.62,85.68
4/3/2017,235.33,132.3,121.67,119.35,84.4
3/31/2017,235.74,132.38,120.71,118.72,85.12
3/30/2017,236.29,132.47,120.36,118.47,84.56
3/29/2017,235.54,132.25,121.34,119.33,82.96
3/28/2017,235.32,131.64,120.62,119.04,81.2
3/27/2017,233.62,130.84,121.43,119.53,80.32
3/24/2017,233.86,130.63,120.88,118.86,80.72
3/23/2017,234.03,130.36,120.45,118.67,80.08
3/22/2017,234.28,130.69,120.62,118.83,80.96
3/21/2017,233.73,129.81,120.14,118.54,80.88
3/20/2017,236.77,131.81,119.15,117.5645,82.204
3/17/2017,237.03,131.69,118.64,116.99,82.64
3/16/2017,238.48,132.01,117.9,116.73,82.88
3/15/2017,238.95,132.1,118.5,116.25,83.04
3/14/2017,236.9,131.29,117.07,114.12,81.52
3/13/2017,237.81,131.61,116.51,114.74,82.24
3/10/2017,237.69,131.39,117.25,114.72,82.32
3/9/2017,236.86,130.84,116.84,114.47,84.24
3/8/2017,236.56,130.74,117.78,115.06,85.36
3/7/2017,237,130.51,118.42,115.78,90.16
3/6/2017,237.71,130.73,118.78,116.72,90.24
3/3/2017,238.42,131.02,119.35,117.51,90.32
3/2/2017,238.27,130.78,119.04,117.58,89.36
3/1/2017,239.78,131.44,119.47,119.06,91.2
2/28/2017,236.47,130.02,121.74,119.23,91.6
2/27/2017,237.11,130.42,121.29,119.12,91.76
2/24/2017,236.74,130.26,122.01,119.7,91.68
2/23/2017,236.44,130.01,120.67,118.94,92.24
2/22/2017,236.28,130.5,120.31,117.91,90.88
2/21/2017,236.49,130.45,120.11,117.75,92.32
2/17/2017,235.09,129.81,120.32,117.68,91.12
2/16/2017,234.72,129.25,119.61,118.08,91.28
2/15/2017,234.92,129.29,118.96,117.45,90.88
2/14/2017,233.7,128.53,119.51,116.93,91.04
2/13/2017,232.77,128.1,120.38,116.8,90.56
2/10/2017,231.51,127.38,120.76,117.6,92
2/9/2017,230.6,126.96,120.83,117.29,90.8
2/8/2017,229.24,126.5,122.24,118.19,89.84
2/7/2017,228.94,126.29,120.6,117.46,89.52
2/6/2017,228.93,125.83,119.72,117.7,91.04
2/3/2017,229.34,125.68,119,116.13,92.32
2/2/2017,227.77,125.32,119.05,115.84,92.08
2/1/2017,227.62,125.43,119.1,115.2,91.84
1/31/2017,227.53,124.57,120.1,115.55,90.56
1/30/2017,227.55,124.82,119.27,113.97,90.24
1/27/2017,228.97,125.8,119.63,113.49,91.2
1/26/2017,229.33,125.56,119.2,113.26,92.24
1/25/2017,229.57,125.43,118.8,114.32,90.48
1/24/2017,227.6,124.18,120.31,115.27,90.96
1/23/2017,226.15,123.35,121.14,115.79,90.56
1/20/2017,226.74,123.25,119.94,115.05,91.12
1/19/2017,225.91,122.98,120.18,114.77,89.36
1/18/2017,226.75,123.04,121.01,114.87,89.28
1/17/2017,226.25,122.79,122.58,115.85,91.44
1/13/2017,227.05,123.16,121.31,114.21,91.28
1/12/2017,226.53,122.74,121.89,113.91,92.32
1/11/2017,227.1,122.93,122.16,113.5,90.96
1/10/2017,226.46,122.6,121.75,113.15,88.56
1/9/2017,226.46,122.33,121.83,112.67,90.48
1/6/2017,227.21,121.93,120.86,111.75,93.44
1/5/2017,226.4,120.87,121.98,112.58,93.6
1/4/2017,226.58,120.19,120.1,110.86,92.64
1/3/2017,225.24,119.54,119.64,110.47,91.52
12/30/2016,223.53,118.48,119.13,109.61,93.76
12/29/2016,224.35,119.71,118.95,110.29,93.76
12/28/2016,224.4,119.88,118.53,108.86,94
12/27/2016,226.27,120.82,117.67,108.56,93.84
12/23/2016,225.71,120.2,118.05,107.93,92.48
12/22/2016,225.38,120.12,117.81,107.59,91.68
12/21/2016,225.77,120.46,118.33,107.85,91.52
12/20/2016,226.4,120.55,117.81,107.79,92.96
12/19/2016,225.53,120.09,118.4,108.59,92
12/16/2016,225.04,119.6,117.14,108.05,92.4
12/15/2016,226.81,120.4,117.41,107.34,90.88
12/14/2016,225.88,120.21,116.82,108.83,90.56
12/13/2016,227.76,120.46,118.14,110.45,93.84
12/12/2016,226.25,118.96,117.72,110.82,92.96
12/9/2016,226.51,119.5,117.5,110.4,91.52
12/8/2016,225.15,118.57,118.98,111.57,90.48
12/7/2016,224.6,118.36,120.4,111.83,88.72
12/6/2016,221.7,116.88,119.38,111.43,90.32
12/5/2016,221,116.6,119.47,111.54,90.8
12/2/2016,219.68,115.7,119.6,112.14,91.84
12/1/2016,219.57,115.47,118.73,111.54,90.64
11/30/2016,220.38,117.5,120.24,111.75,87.44
11/29/2016,220.91,118.94,122.22,113.27,80.48
11/28/2016,220.48,118.53,121.71,113.8,83.52
11/25/2016,221.52,118.8,120.82,112.61,82.64
11/23/2016,220.7,118.42,120.64,113.25,85.36
11/22/2016,220.58,118.9,121.11,115.54,85.04
11/21/2016,220.15,118.54,121.15,115.58,86.16
11/18/2016,218.5,117.32,120.85,115.15,82.56
11/17/2016,218.99,117.76,121.2,116.17,81.04
11/16/2016,217.87,116.91,123.01,116.77,81.84
11/15/2016,218.28,116.22,121.91,117.12,82.72
11/14/2016,216.59,114.63,121.31,116.11,78.96
11/11/2016,216.42,115.8,122.04,117.1,78.16
11/10/2016,216.92,115.75,122.73,119.75,80.32
11/9/2016,216.3792,117.65,124.57,121.56,82.24
11/8/2016,214.11,117.11,130.09,121.64,80.8
11/7/2016,213.15,116.35,130.62,122.15,81.28
11/4/2016,208.55,113.65,131.74,124.39,79.84
11/3/2016,208.78,114.05,130.57,124.3,80.64
11/2/2016,209.74,115.18,131.58,123.64,82.24
11/1/2016,211.01,116.11,131.01,122.73,84.56
10/31/2016,212.55,116.99,131.25,121.94,84.24
10/28/2016,212.54,117.1,130.45,121.58,88.08
10/27/2016,213.17,117.84,130.74,121.01,89.68
10/26/2016,213.74,118.38,132.18,120.79,88.72
10/25/2016,214.17,119.19,133.08,121.47,89.92
10/24/2016,214.89,119.57,132.73,120.56,91.44
10/21/2016,213.98,118.15,133.31,120.83,91.84
10/20/2016,213.88,117.71,133.11,120.74,91.44
10/19/2016,214.28,117.85,132.97,121.11,93.28
10/18/2016,213.71,117.86,132.86,120.42,91.6
10/17/2016,212.38,116.82,132.43,119.68,90.96
10/14/2016,213.12,117.14,131.59,119.36,91.52
10/13/2016,213.01,117,133.46,120.03,91.92
10/12/2016,213.71,117.42,132.96,119.74,91.44
10/11/2016,213.43,117.52,132.83,119.55,92.64
10/10/2016,216.16,119.22,133.13,120.16,93.36
10/7/2016,215.04,118.47,133.92,119.74,90.64
10/6/2016,215.78,118.73,133.83,119.66,92.08
10/5/2016,215.63,118.79,134.58,120.78,90.8
10/4/2016,214.68,118.37,135.21,120.97,88.72
10/3/2016,215.78,118.55,136.81,125.32,88.8
9/30/2016,216.3,118.72,137.51,125.64,87.44
9/29/2016,214.68,117.84,138.75,126.07,86.96
9/28/2016,216.64,118.7,138.4,126.22,85.2
9/27/2016,215.57,118.5,138.7,126.62,81.2
9/26/2016,214.24,117.34,137.69,127.55,83.44
9/23/2016,215.99,118.33,136.82,127.65,81.52
9/22/2016,217.18,119.09,136.95,127.57,84.24
9/21/2016,215.82,118.15,135.87,127.27,83.2
9/20/2016,213.42,117,134.78,125.44,80.56
9/19/2016,213.41,116.78,134.31,125.32,79.84
9/16/2016,213.37,117.29,134.75,125.06,80
9/15/2016,215.28,117.64,133.67,125.37,81.12
9/14/2016,213.15,115.84,134.25,126.18,80.72
9/13/2016,213.23,115.29,134.05,125.75,82.96
9/12/2016,216.34,116.33,135.59,126.59,85.12
9/9/2016,213.28,114.28,135.52,126.75,84.72
9/8/2016,218.51,117.23,137.79,127.59,87.68
9/7/2016,219.01,117.92,139.54,128.27,84.16
9/6/2016,219.0308,117.85,139.64,128.71,83.12
9/2/2016,218.37,117.12,138.63,126.57,81.92
9/1/2016,217.39,116.74,139.77,125.29,80.48
8/31/2016,217.38,116.44,139.87,124.78,82.88
8/30/2016,218,116.56,139.67,125.03,85.84
8/29/2016,218.3608,116.94,140.21,126.3,86.8
8/26/2016,217.29,116.78,138.36,126.05,87.6
8/25/2016,217.7,116.61,139.17,126.23,87.6
8/24/2016,217.85,116.8,139.7,126.34,86.56
8/23/2016,218.97,117.56,140.03,127.76,88.7264
8/22/2016,218.53,117.35,139.88,127.78,87.76
8/19/2016,218.54,117.26,138.71,127.97,90.72
8/18/2016,218.86,117.29,139.44,129.11,90.4
8/17/2016,218.37,117.26,139.22,128.5,87.92
8/16/2016,217.96,117.05,138.39,128.47,87.36
8/15/2016,219.09,117.7,138.76,127.84,86.08
8/12/2016,218.46,117.2,140.08,127.4,84
8/11/2016,218.65,117.12,138.91,127.67,81.68
8/10/2016,217.64,116.62,140.16,128.56,78.16
8/9/2016,218.18,116.92,139.62,127.96,80.56
8/8/2016,218.05,116.65,138.26,127.44,80.8
8/5/2016,218.18,116.78,138,127.55,78.88
8/4/2016,216.4097,115.67,139.45,129.87,78.72
8/3/2016,216.18,115.34,138.41,129.65,77.52
8/2/2016,215.5492,114.96,138.33,130.27,74.64
8/1/2016,216.94,115.84,139.77,129.22,75.28
7/29/2016,217.12,115.23,141.56,128.98,78.08
7/28/2016,216.77,114.98,140.39,127.66,77.36
7/27/2016,216.52,114.58,140.65,128.03,79.2
7/26/2016,216.75,113.79,138.92,126,80.64
7/25/2016,216.65,113.66,138.7,125.47,81.04
7/22/2016,217.24,113.65,138.8,126.35,83.36
7/21/2016,216.265,113.18,138.56,127.3,83.92
7/20/2016,217.085,113.44,138.28,125.39,85.84
7/19/2016,216.19,112.13,139.04,127.21,85.6
7/18/2016,216.4092,112.54,138.26,127.04,86.56
7/15/2016,215.83,111.8,138.39,126.84,87.92
7/14/2016,216.12,111.98,139.59,127.33,86.96
7/13/2016,214.92,111.22,141.65,128.32,86
7/12/2016,214.95,111.49,140,127.15,89.52
7/11/2016,213.4,110.93,142.34,129.29,85.2
7/8/2016,212.65,110.3,143.6,130.52,86.64
7/7/2016,209.526,108.62,142.55,129.74,86.56
7/6/2016,209.66,108.3,142.56,130.23,90.64
7/5/2016,208.41,107.42,142.33,129.47,89.44
7/1/2016,209.9208,108.08,140.57,128.41,94.24
6/30/2016,209.475,107.54,138.9,126.47,92.56
6/29/2016,206.66,106.31,138.39,125.84,94.32
6/28/2016,203.1997,104.46,139.46,125.32,91.76
6/27/2016,199.6,102.22,139.17,126.68,89.52
6/24/2016,203.13,104.29,135.78,126.01,91.2
6/23/2016,210.81,108.77,132.23,120.11,95.84
6/22/2016,208.1,107.24,133.76,120.9,93.92
6/21/2016,208.44,107.5,133.54,120.84,95.12
6/20/2016,207.85,107.16,134.16,123.21,95.28
6/17/2016,206.52,106.49,135.61,123.95,93.28
6/16/2016,208.37,108.04,136.46,122.38,89.12
6/15/2016,207.75,107.72,135.8,123.68,91.76
6/14/2016,208.04,108.03,135.28,122.77,93.84
6/13/2016,208.4492,108.03,135.38,122.64,94.08
6/10/2016,210.07,108.94,134.78,121.74,94.96
6/9/2016,212.08,110.19,134.13,121.25,98
6/8/2016,212.37,110.37,133.27,120.58,99.44
6/7/2016,211.68,110.18,132.56,118.82,97.76
6/6/2016,211.35,110.46,132.24,118.92,96.32
6/3/2016,210.28,110.06,133.23,118.88,94.56
6/2/2016,210.91,110.58,131.36,115.67,94.88
6/1/2016,210.27,110.35,130.42,115.94,95.44
5/31/2016,209.84,110.34,130.16,116.06,94.96
5/27/2016,210.24,110.13,129.85,115.62,95.84
5/26/2016,209.34,109.56,130.04,116.58,95.6
5/25/2016,209.28,109.24,129.37,116.98,96.24
5/24/2016,207.87,108.46,129.86,117.3,94.56
5/23/2016,205.21,106.33,130.44,119.37,93.28
5/20/2016,205.49,106.47,130.15,119.71,94
5/19/2016,204.2,105.31,130.05,119.87,94.32
5/18/2016,204.91,105.86,129.49,120.1,93.6
5/17/2016,204.8508,105.48,131.36,122.22,95.36
5/16/2016,206.78,106.82,131.14,121.8,94.08
5/13/2016,204.76,105.5,132.28,121.71,90.96
5/12/2016,206.56,105.89,131.01,121.16,91.6
5/11/2016,206.5,106.36,131.61,122.12,90.72
5/10/2016,208.45,107.33,130.87,120.98,87.92
5/9/2016,205.8892,105.88,130.86,120.65,85.44
5/6/2016,205.72,105.58,130.45,123.18,87.68
5/5/2016,204.97,105.02,131.01,122.07,87.2
5/4/2016,205.01,105.05,130.14,122.21,86.32
5/3/2016,206.1592,105.73,129.43,122.96,85.92
5/2/2016,207.97,106.72,127.82,123.24,88.4
4/29/2016,206.3308,105.72,129.38,123.65,90.4
4/28/2016,207.4475,106.28,129.05,121.29,89.76
4/27/2016,209.35,107.58,128.52,119.04,89.12
4/26/2016,208.9192,108.45,127.25,118.7,86.48
4/25/2016,208.61,108.98,127.83,118.23,84.4
4/22/2016,208.97,108.98,128.36,117.89,86.08
4/21/2016,208.97,110.65,128.69,119.42,85.76
4/20/2016,210.1,110.64,129.46,118.97,86.08
4/19/2016,209.9,110.55,130.9,119.58,83.52
4/18/2016,209.2392,111.23,131.31,117.74,81.36
4/15/2016,207.78,110.64,131.88,117.92,82
4/14/2016,208.01,110.92,130.76,117.11,83.84
4/13/2016,208.0008,110.91,131.39,118.77,84.08
4/12/2016,205.92,109.51,130.93,120.05,85.12
4/11/2016,204.0201,108.6,131.84,120.03,82.24
4/8/2016,204.4992,109,132.01,118.43,80.24
4/7/2016,203.95,109.08,132.85,118.61,76.08
4/6/2016,206.42,110.67,131.23,116.94,76.8
4/5/2016,204.1892,108.88,132.19,117.66,73.04
4/4/2016,206.25,109.94,130.76,116.15,72.64
4/1/2016,206.92,110.36,130.68,116.93,74.6336
3/31/2016,205.52,109.2,130.61,117.64,77.6
3/30/2016,206.02,109.36,129.69,117.1,77.84
3/29/2016,205.1208,108.83,131.07,118.76,78.4
3/28/2016,203.24,107.11,129.71,116.6,80.08
3/24/2016,203.12,107.26,129.54,116.33,80.48
3/23/2016,203.2092,107.23,129.49,116.61,80.88
3/22/2016,204.56,108.12,128.04,119.31,84.32
3/21/2016,204.67,107.79,128.07,118.96,84.72
3/18/2016,204.38,107.37,129.06,119.8,83.84
3/17/2016,204.63,107.52,128.79,120.13,84.4
3/16/2016,203.34,107.58,128.26,120.59,81.44
3/15/2016,202.17,106.63,127.88,117.96,77.6
3/14/2016,202.5,106.67,127.76,117.87,79.04
3/11/2016,202.76,106.49,127.36,119.41,81.52
3/10/2016,199.54,104.66,128.66,121.5,80.32
3/9/2016,199.38,104.82,129.19,119.58,81.2
3/8/2016,198.4,104.15,129.98,120.58,77.2
3/7/2016,200.59,105.02,128.56,121.14,80.88
3/4/2016,200.43,105.67,128.6,120.54,77.2
3/3/2016,199.775,105.63,129.43,120.73,74
3/2/2016,199,105.83,128.96,118.68,74.4
3/1/2016,198.11,105.79,128.43,117.77,73.2
2/29/2016,193.56,102.5,130.98,118.64,72
2/26/2016,195.0892,103.43,130.41,117.11,70.24
2/25/2016,195.54,103.56,131.68,117.92,70.4
2/24/2016,193.2,102.55,131.21,117.61,68.72
2/23/2016,192.32,101.58,131.47,117.22,67.84
2/22/2016,194.78,103.28,130.94,115.49,71.28
2/19/2016,192,101.63,131.005,117.58,68.4
2/18/2016,192.09,101.33,130.9,118.29,69.28
2/17/2016,192.88,102.5,129.31,115.48,70.24
2/16/2016,189.78,100.23,130.11,114.77,66.48
2/12/2016,186.63,98.02,131.5,118.36,66.64
2/11/2016,182.86,96.55,133.72,119.0592,63.9384
2/10/2016,185.27,96.69,132.79,114.46,63.68
2/9/2016,185.43,96.32,131.63,113.58,65.44
2/8/2016,185.42,96.62,131.49,113.83,69.12
2/5/2016,187.95,98.12,128.72,112.32,71.28
2/4/2016,191.6,101.65,128.57,110.57,72.96
2/3/2016,191.3,101.66,127.95,109.25,74.72
2/2/2016,190.16,102.15,129.02,108.09,68.56
2/1/2016,193.65,104.41,126.67,108.05,72.16
1/29/2016,193.7208,104.13,127.3,106.9492,77.2
1/28/2016,189.11,102,126.23,106.54,77.6
1/27/2016,188.13,100.58,126.05,107.69,73.44
1/26/2016,190.2,103.15,126.08,107.29,71.76
1/25/2016,187.64,102.23,126.02,106.08,68.32
1/22/2016,190.52,103.77,125.34,105,74.16
1/21/2016,186.69,100.85,125.82,105.49,68.48
1/20/2016,185.65,100.75,126.68,105.37,65.92
1/19/2016,188.06,101.06,125.36,103.98,67.92
1/15/2016,187.81,100.84,125.752,104.08,70.32
1/14/2016,191.93,104.07,123.82,103.02,73.84
1/13/2016,188.83,101.9,124.99,104.72,72.72
1/12/2016,193.6608,105.54,123.77,104.21,73.36
1/11/2016,192.11,104.33,122.01,104.74,74
1/8/2016,191.923,104.01,123.36,105.68,78.4
1/7/2016,194.05,104.87,122.81,106.15,79.2
1/6/2016,198.82,108.26,122.59,104.67,80.88
1/5/2016,201.36,109.31,120.96,103.18,85.28
1/4/2016,201.0192,109.5,121.45,102.89,87.84
12/31/2015,203.87,111.86,120.58,101.46,88
12/30/2015,205.93,113.27,120.04,101.42,87.44
12/29/2015,207.4,114.3,120.16,102.2,90.08
12/28/2015,205.21,112.53,122.19,102.27,87.44
